ID,familia,subfamilia,Unnamed: 3,Product: ID,Product: Handle,Importado,Parte importada,Variable dependiente1,Variable dependiente 2,Variable dependiente 3,subfamilia.1
331630805159,accesorios-bano,colgador,,8539135312039,colgador-toallas-colt-0200,,,,,,
331630805159,accesorios-bano,repisa-bano,,8497252892839,repisa-bano-triangular-acero-inoxidable-reba-0230,,,,,,
340443529383,revestimientos-lisos-y-modulares,revestimiento-modular,,8539160281255,revestimiento-modular-rotter-krauss,,,,,,
340443529383,revestimientos-lisos-y-modulares,revestimiento-curvo,,8539160051879,revestimientos-curvos-para-pilares,,,,,,
340443529383,revestimientos-lisos-y-modulares,revestimiento-modular,,8539159724199,revestimiento-modular-en-cobre,,,,,,
340443529383,revestimientos-lisos-y-modulares,revestimiento-liso,,8539159560359,revestimientos-costanera-center,,,,,,
340443529383,revestimientos-lisos-y-modulares,peinazo,,8539159134375,peinazos-de-puertas,,,,,,
340443496615,mobiliario-urbano,especial,,8539155660967,gabinete-red-humeda,,,,,,
340443496615,mobiliario-urbano,especial,,8539158773927,pieza-atril-porta-grafica,,,,,,
340443496615,mobiliario-urbano,especial,,8539158675623,mobiliario-especial-acero-inoxidable-sebastian-errazuriz,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539143864487,bicicletero-enns-bcn-01400,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539144913063,bicicletero-graz-bcn-01500,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539143569575,bicicletero-linz-bcn-0600,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539143143591,bicicletero-personalizado-bcp-01400,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539144650919,bicicletero-tirol-bcn-01600,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539144192167,bicicletero-vienna-bcn-01350,,,,,,
340443496615,mobiliario-urbano,bicicletero,,8539145240743,bicicletero-wels-bcn-02000,,,,,,
340443496615,mobiliario-urbano,soporte,,8539157561511,soporte-extintor,,,,,,
340443496615,mobiliario-urbano,banca,,8539157266599,banca-5-puestos-btcp-2960,,,,,,
340443496615,mobiliario-urbano,accesorio,,8539156807847,proteccion-para-escaleras-mecanicas,,,,,,
340443496615,mobiliario-urbano,mobiliario-bano,,8539156316327,mobiliario-banos,,,,,,
340443496615,mobiliario-urbano,mobiliario-bano,,8539155792039,cubiculo-para-bano-1,,,,,,
340443496615,mobiliario-urbano,soporte,,8539157856423,soporte-extintor-2,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539152056487,logo-corporativo-gpr,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539152482471,logo-corporativo-pdi,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539153760423,logo-corporativo-enaer,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539155169447,coffe-factory,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539153498279,logo-corporativo-comercial-aragon-ltda,,,,,,
340443463847,letreros-logotipos-y-numeros,letras-armadas,,8539154153639,letras-armadas-de-acero-inoxidable,,,,,,
340443463847,letreros-logotipos-y-numeros,numero,,8539152875687,numeros-acero-inoxidable,,,,,,
340443463847,letreros-logotipos-y-numeros,serigrafia,,8539153072295,lamina-de-acero-inoxidable-con-serigrafia,,,,,,
340443463847,letreros-logotipos-y-numeros,letrero-volumetrico,,8539155005607,letrero-volumetrico,,,,,,
340443463847,letreros-logotipos-y-numeros,totem,,8539151827111,totem-para-pantalla-43,,,,,,
340443463847,letreros-logotipos-y-numeros,logo,,8539155366055,logo-corporativo-vince-camuto,,,,,,
340443463847,letreros-logotipos-y-numeros,letras-armadas,,8539154514087,letras-galeria-patricia-ready,,,,,,
340443463847,letreros-logotipos-y-numeros,numero,,8539155562663,logos-senaletica-y-numeros,,,,,,
331630936231,baranda-y-pasamanos,guia,,8539137704103,guias-de-carros-guc-01000,,,,,,
331630936231,baranda-y-pasamanos,puerta-acceso,,8539137966247,puertas-unidireccionales-para-metro-sa-pu-0015,,,,,,
331630936231,baranda-y-pasamanos,guia,,8539142848679,guias-de-carro-2-guc-02000,,,,,,
331631001767,basureros,basurero-especial,,8549514707111,basurero-mall-doble-acero-inoxidable-bmda-1300,,,,,,
331631001767,basureros,basurero-especial,,8539146879143,basurero-patio-de-comidas-food-garden-bafog-0700,,,,,,
331631001767,basureros,basurero-reciclaje,,8539147206823,basurero-de-reciclaje-de-3-compartimientos-bare-0960,,,,,,
331631001767,basureros,basurero-reciclaje,,8539147862183,basurero-de-reciclaje-4-compartimientos-nuevo-modelo-baren-01300,,,,,,
331631001767,basureros,basurero-reciclaje,,8539148386471,basurero-de-reciclaje-2-compartimientos-bare-0600,,,,,,
331631001767,basureros,basurero-reciclaje,,8539148189863,basurero-reciclaje-domestic-tras-brdt-620,,,,,,
331631001767,basureros,basurero-con-mecanismo,,8539149074599,basurero-de-tapa-y-vaiven-doble-bavad-0500,,,,,,
331631001767,basureros,importado,,8497253580967,basurero-de-reciclaje-dulox-by-tramontina-bctv-040,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497278648487,basurero-pedal-30lts-dulox-by-tramontina-bcpt-130,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497278681255,basurero-pedal-20lts-dulox-by-tramontina-bcpt-120,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497278714023,basurero-pedal-12lts-dulox-by-tramontina-bcpt-112,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497254105255,basurero-pedal-3lts-dulox-by-tramontina-bcpt-103,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497254072487,basurero-pedal-5lts-dulox-by-tramontina-bcpt-105,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497254006951,basurero-cenicero-dulox-by-tramontina-bcct-111,,,,,,Importado_a_venta
331631001767,basureros,importado,,8497253613735,basurero-de-empotrar-tramontina-de-8l-bemt-008,,,,,,Importado_a_venta
331631624359,modulos-de-autoservicio,salad-bar,,8539196915879,salad-bar-5-depositos-full-deluxe-dusb5ab,,,,,,
331631624359,modulos-de-autoservicio,modulo-neutro,,8539197767847,modulo-neutro-linea-deluxe-aumnb-1000,,,,,,
331631624359,modulos-de-autoservicio,meson,,8539196227751,meson-desconche-especial-cafe-mec-1200,,,,,,
331631624359,modulos-de-autoservicio,salad-bar,,8539198947495,salad-bar-6-depositos-de-12-con-cupula-dubm6c,,,,,,
331631624359,modulos-de-autoservicio,salad-bar,,8539200618663,salad-bar-tipo-isla-ausb-0174,,,,,,
331631624359,modulos-de-autoservicio,salad-bar,,8539201011879,salad-bar-ausb-1800,,,,,,
331631624359,modulos-de-autoservicio,salad-bar,,8539199766695,salad-bar-con-gabinete-inferior-con-panel-de-acrilico-iluminado-ausb-3510,,,,,,
331631624359,modulos-de-autoservicio,modulo-neutro,,8539200028839,modulo-neutro-aumn-0900,,,,,,
331631624359,modulos-de-autoservicio,modulo-neutro,,8539200782503,modulo-pan-y-servicios-audp-0177,,,,,,
331631624359,modulos-de-autoservicio,accesorio,,8539198390439,perol-para-sopa-pips-0395,,,,,,
331631624359,modulos-de-autoservicio,accesorio,,8539198259367,perol-sopa-acero-inoxidable-pips-0395ai,,,,,,
331631624359,modulos-de-autoservicio,proyecto-completo,,8539201503399,local-en-centro-de-justicia,,,,,,
331631624359,modulos-de-autoservicio,proyecto-completo,,8539201405095,universidad-bernardo-ohiggins,,,,,,
331632640167,tinas-queseras,molde-queso,,8539202846887,molde-para-queso-15kg-mdq-0370,,,,,,
