familia,subfamilia,codigo,producto,handle,url,descripcion_web,scrape_status,importado_flag,tipo_fabricacion,complejidad,fuente
Mesones de Trabajo,meson-cajones,BAMT-0197,Mesón Cerrado de Trabajo con Repisa de 1900 mm,,,,n/a,,fabricado,C2,sheet2
Mesones de Trabajo,meson-cajones,BAMTC-1300,Mesón Abierto de Trabajo con Repisa de 1300 x 600 x 860 mm,,,,n/a,,fabricado,C2,sheet2
Mesones de Trabajo,meson-simple,BAMTP-1100,Mesón Abierto de Trabajo Pintado de 1100 x 650 x 900 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-cajones,BAMTCU-1401,Mesón Abierto de Trabajo en Cobre de 1400 x 600 x 860 mm,,,,n/a,,fabricado,C2,sheet2
Mesones de Trabajo,meson-en-proyecto,MLRS-1800,Mesón de Lavado con Rack Secador,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-simple,MPBK-2030,Mesón de Preparación,,,,n/a,,fabricado,C2,sheet2
Mesones de Trabajo,meson-en-proyecto,MCC1,Mueble Clínico,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,MCA-01,Mesa de Acero y Cristal,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,MAE-2500,Módulo de Atención Entrega,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,MQV-1400,Mesón de Procedimientos Veterinarios,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,MTCG-2000,Mesón de Trabajo con Cubierta de Granito,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,MDS-01240,Mesa Desueradora,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,,Basurero para Desconche de 70 LTRS,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-en-proyecto,,Basurero con Ruedas para Desconche de 70 LTRS.,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-simple,,Mesón de Trabajo,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,,Mesón Abierto de Trabajo con Repisa en Cruz,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,,Mesón con 3 Repisas Abierto,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,modulo-neutro,AUDP-0177,Modulo Pan y Servicio,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,modulo-neutro,AUMN-0900,Módulo Neutro 900mm,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,modulo-neutro,AUMN-1000,Módulo Neutro 1000mm,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,carro-bandejero,AUCB-0178,Carro Bandejero Cap 12 Bandejas,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,carro-bandejero,AUCB-0810,Carro Bandejero Doble Cap 24 Bandejas,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,salad-bar,AUSB-3510,Salad Bar con Gabinete Interior con Panel Acrilico Iluminado,,,,n/a,,fabricado,C3,sheet2
Módulo de Autoservicio,salad-bar,DUSB3A,Salad Bar 3 Depósitos Full,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,bano-maria,DUBM3A-G,Baño Maria 3 Depósitos Full a Gas,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,bano-maria,DUBM3A-E,Bño Maria 3 Depósitos Full Eléctrico,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,bano-maria,DUBM6A,Baño Maria 6 Depósitos Full,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,salad-bar,DUSB4A,Salad Bar 4 Depósitos Full,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,bano-maria,DUBM4A-G,Baño Maria 4 Depósitos Full a Gas,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,bano-maria,DUBM4A-E,Baño Maria 4 Depósitos Full Eléctrico,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,accesorio,PIPS-0395AI,Perol de Sopa 10 Litros Inox,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,accesorio,PIPS-0395,Perol de Sopa 10 Litros Negro,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,accesorio,PICP-0450,Calienta Platos,,,,n/a,,fabricado,C1,sheet2
Módulo de Autoservicio,meson,MEC-1200,Mesón con Desconche Especial,,,,n/a,,fabricado,C2,sheet2
Módulo de Autoservicio,accesorio,RPVCM-1000,Metro Lineal Revestimiento Frontal PVC Madera,,,,n/a,,fabricado,C1,sheet2
Muebles refrigerados,freezer,CCVC-0070,Congeladora,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,CCVC-0273,Conservadora 273 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,FD-020,Máquina para Fabricar Hielo,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-refrigerada,HW-848,Vitrina Refrigerada de Sobremesa,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MRE-1200,Mesón Refrigerado de 1200MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MRE-1500,Mesón Refrigerado de 1500MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MRE-1800,Mesón Refrigerado de 1800MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MRC-1500,Mesón Refrigerado de 1500MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MRU-1200,Mesón Refrigerado de 1200MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-freezer,MRFREE-1200,Mesón Freezer de 1200MM,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Muebles refrigerados,meson-freezer,MRFREE-1500,Mesón Freezer de 1500MM,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Muebles refrigerados,meson-refrigerado,M2PC-1370,Mesón Refrigerado 2 Puertas Cristal,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,M3PC-1800,Mesón Refrigerado 3 Puertas Cristal,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MR3E-1800,Mesón Refrigerado de 1800MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MR6C-1500,Mesón Refrigerado con Cajones de 1500MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MR6C-1800,Mesón Refrigerado con Cajones de 1800 MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MR4CB-1500,Mesón Refrigerado 4 Cajones,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,meson-refrigerado,MR6CB-1800,Mesón Refrigerado 6 Cajones,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,PIVS-0090,Visicooler Vertical 90 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,PIVS-0120,Visicooler Vertical 120 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,PIVS-0380,Visicooler Vertical 380 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,PIVSB-0380,Visicooler Vertical Blanco 380 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,PIVS-1000,Vitrina Vertical Visicooler 1000 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-pastelera,PIVE-0682,Vitrina Pastelera de Sobremesa,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Muebles refrigerados,refrigerador,RM-0738,Refrigerador Industrial 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RM-1250,Refrigerador Industrial 1000 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RM-1425,Refrigerador Industrial 1000 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RMV-0620,Refrigerador Puerta de Cristal 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RMVC-0380,Refrigerador Color Cobre 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RMVG-0380,Refrigerador Color Grafito con Puerta Cristal 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RMV2-0620,Refrigerador 2 Puertas de Cristal 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,refrigerador,RCHEE-1200,Refrigerador 2 Puertas de Cristal 900 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,freezer,RFREE-0620,Congelador Industrial con Puerta Cristal 400 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,freezer,RFREE-0738,Congelador Industrial 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,freezer,RFREE-1425,Congelador Industrial 1000 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,freezer,RFREEV2-0620,Congelador Industrial 500 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C327,Vitrina Vertical Visicooler 324 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C387,Vitrina Vertical Visicooler 387 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C517,Vitrina Vertical Visicooler 517 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C817,Vitrina Vertical Visicooler 739 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C1127,Vitrina Vertical Visicooler 1123 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,visicooler,SC-C1727,Vitrina Vertical Visicooler 1587 LTS,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-pastelera,SL830V,Vitrina Pastelera Refrigerada de 900 MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-pastelera,SL840V,Vitrina Pastelera Refrigerada de 1200 MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-pastelera,SL840VC,Vitrina Pastelera Refrigerada Curva de 1200 MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Muebles refrigerados,vitrina-pastelera,SL850V,Vitrina Pastelera Refrigerada de 1500 MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Ollas,olla,FO-280260,Olla Acero Inoxidable 16 LTS,,,,n/a,,fabricado,C1,sheet2
Ollas,olla,FO-320320,Olla Acero Inoxidable 25 LTS,,,,n/a,,fabricado,C1,sheet2
Ollas,olla,FO-360250,Olla Acero Inoxidable 25 LTS,,,,n/a,,fabricado,C1,sheet2
Ollas,olla,FO-400260,Olla Acero Inoxidable 32 LTS,,,,n/a,,fabricado,C1,sheet2
Ollas,olla,FO-400400,Olla Acero Inoxidable 50 LTS,,,,n/a,,fabricado,C1,sheet2
Ollas,olla,FO-450300,Olla Acero Inoxidable 47 LTS,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera y Baño Maria,plancha-con-bano-maria,PLCHBM,Plancha Churrasquera con Baño Maria,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera y Baño Maria,plancha-con-lonchera,PLCHLBM,Plancha Churrasquera con Lonchera,,,,n/a,,fabricado,C3,sheet2
Plancha Churrasquera y Baño Maria,plancha-con-bano-maria,PLCH2BM,Plancha Churrasquera con Baño Maria Doble,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera y Baño Maria,plancha-con-bano-maria,PLCHBM-1300,Plancha Churrasquera con Baño Maria,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera y Baño Maria,plancha-con-bano-maria,PLCHBM-1500,Plancha Churrasquera con Baño Maria,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-gas,PLCH,Plancha Churrasquera 1 Quemador,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera,plancha-gas,PLCH-1000,Plancha Churrasquera 2 Quemadores,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera,plancha-gas,PLCH-1100,Plancha Churrasquera 2 Quemadores,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera,plancha-gas,PLCH1100-P,Plancha Churrasquera 2 Quemadores Especial,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-gas,PLCH-1300,Plancha Churrasquera 3 Quemadores,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera,plancha-especial,PLCHFA,Plancha Churrasquera Fuente Alemana,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-gas,HGR-906,Plancha Churrasquera,,,,n/a,,fabricado,C1,sheet2
Plancha Churrasquera,plancha-electrica,HEG-606,Plancha Churrasquera Eléctrica Encimera,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-electrica,HEG-818/PCE-550,Plancha Churrasquera Eléctrica Encimera,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-electrica,HEG-820/PCE-730,Plancha Churrasquera Eléctrica Encimera,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,plancha-electrica,CCCH-0018,Plancha Lisa Eléctrica de Sobremesa,,,,n/a,,fabricado,C2,sheet2
Plancha Churrasquera,accesorio,,Enchufe de 16 Amperes,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-pequeña,POR-0100,Poruña 100 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0140,Poruña 140 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0170,Poruña 170 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0250,Poruña 250 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0300,Poruña 300 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0340,Poruña 340 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0500,Poruña 500 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0600,Poruña 600 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-mediana,POR-0750,Poruña 750 Gramos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-grande,POR-1000,Poruña 1 Kilo,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-grande,POR-1500,Poruña 1.5 Kilos,,,,n/a,,fabricado,C1,sheet2
Poruñas,poruña-grande,POR-2000,Poruña 2 Kilos,,,,n/a,,fabricado,C2,sheet2
Poruñas,poruña-grande,POR-3000,Poruña 3 Kilos,,,,n/a,,fabricado,C2,sheet2
Poruñas,poruña-grande,POR-5000,Poruña 5 Kilos,,,,n/a,,fabricado,C2,sheet2
Salseras,salsera-simple,SC3,Salsera 3 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-simple,SC6,Salsera 6 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-grande,SC7,Salsera 7 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-grande,SC8,Salsera 8 Depósitos 1/4,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-grande,SC10,Salsera 10 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-grande,SC12,Salsera 12 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-pizza,SP18,Salsera Industrial Para Pizza 18 Depósitos Varios,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-pizza,CFSC-0074,Salsera Industrial Para Pizza 8 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-pizza,CFSC-1500,Salsera Industrial 7 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Salseras,salsera-pizza,CFSC-2200,Salsera Industrial 24 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Salseras,salsera-pizza,SCPI1300CA,Salsera Industrial 7 Depósitos 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Tinas Queseras y Más,tina-quesera,EITQ-0100,Tina Quesera 100 LTS,,,,n/a,,fabricado,C2,sheet2
Tinas Queseras y Más,tina-quesera,TNQ-0500,Tina Quesera 500LTS,,,,n/a,,fabricado,C2,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0245,Molde Queso 5 KG,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,prensa-quesera,PQ2M-0200,Prensa de Queso,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0230,Molde Quesillo 3 KG,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQC-040,Molde Quesillo Cono 40 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-020,Molde Quesillo 20 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-040,Molde Quesillo 40 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0110,Molde Quesillo 110 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0600,Molde Quesillo 600 GR,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0200,Molde Quesillo 2 KG,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-050,Molde Quesillo 50 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0300,Molde Quesillo 300 MM,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,accesorio,LR-100,Lira para Tina 100 LTS,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,accesorio,PL-0850,Paleta Revolvedora,,,,n/a,,fabricado,C1,sheet2
Tinas Queseras y Más,molde-queso,MDQ-0370,Molde para Queso 15 KG,,,,n/a,,fabricado,C1,sheet2
Tramontina,importado,22969188,Afilador 8 Premium,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,62624280,Cacerola Honda 280 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,63813710,Cazo de Sopa 490 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,2402010,Cuchillo Carnicero 7,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24009108,Cuchillo Pan 8,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24000103,Cuchillo Legumbres 3,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24475188,Cuchillo para Carne Premium 8,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24475180,Cuchillo para Carne Premium 10,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24625083,Cuchillo Mondador 3,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24011108,Cuchillo Cocinero 8,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24621082,Cuchillo Carnicero 12,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,24010104,Cuchillo Cocina 4,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,63813720,Espumadera Media,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,62621240,Olla 240 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,62648280,Olla 280 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,62633260,Sartén 260 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Tramontina,importado,62633300,Sartén 300 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cortador,47713,Cortador de Papas Fritas,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,1101,Raspador de Parrilla Mango Extra Largo,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cortador,15202,Cortador de Tomates Manual,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,deposito-gn,1535BRS6-C02,Caja Contenedora de Alimentos,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,20028,Rejilla para Escurrir y Hornear 1/1,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,20029,Rejilla para Escurrir y Hornear 1/2,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,2208-1354,Botella Dispensadora de Dos Puntas Tapa Morada,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,2224-1308,Botella Dispensadora de Dos Puntas Tapa Amarilla,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,26120-13,Botella Dispensadora Tapa Cerrada Estandar,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,deposito-gn,3101240,Deposito Gastronomico Hexagonal de 1/1,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,deposito-gn,3102020,Deposito Gastronomico Ovalado de 1/2,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,3316-13191,Botella Dispensadora de Tri-Punta Tapa Verde,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,3324-1302,Botella Dispensadora de Tri-Punta Tapa Roja,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,3648,Botella Mezcladora Coctelera de Propileno 1-1/2,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,3664,Botella Mezcladora Coctelera de Propileno 1/2,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,3670,Pala Dispensadora de Papas Fritas,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,46713,Tazon Salsero Acero Inoxidable,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,46891,Poruña de Aluminio 12 oz,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4689850,Cucharas Solidas Nylon Amarillas,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,46931,Espatula Rascador de Parrilla,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47003,Batidor de Acero Inoxidable con Mango Morado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47091,Batidor de Acero Inoxidable con Mango Verde Claro,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,47146,Cuchara Porcionadora Bolas de Helado 1 oz,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47165,Pala para Helado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47166,Set Colador Gorro Chino,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47278,Cucharon para Helado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,sarten,47755,Sarten de Acero Inoxidable,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4780911,Pinzas Pack de 3 Unidades,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47935,Bowl Metal de 298 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,47938,Bowl Metal de 342 MM,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4808820,Espatula Solida para Voltear,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,4902-01,Tapa de Botella Dispensadora,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,4905-191,Tapa Plastica Verde Mediana,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,4906-32,Tapa Plastica Beige Mediana,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,4907-08,Tapa Plastica Amarilla Grande,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,tapa-accesorio,4908-01,Tapa Plastica Negra Boca Ancha Grande,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4980810,Cucharon Gancho Acanalado 8 oz,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4981220,Cucharon Gancho Acanalado Antimicrobial 12 oz,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,5200311,Tabla de Cortar o Picar Multicolor,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,52010,Espatula Tipo Cuchara Flexible,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,dispensador,52063,Botella Dispensadora de una Punta Plastico Transparente,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,dispensador,52064,Botella Dispensadora de una Punta Plastico Rojo,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,dispensador,52065,Botella Dispensadora de una Punta Plastico Amarillo,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,52109,Espatula Termoplastica,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,deposito-gn,52618,Caja Contenedora con Canasto de Drenaje Interior,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,5283520,Cuchara Porcionadora Tazon Redondo Solido,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,5283621,Cuchara Porcionadora Tazon Redondo Perforado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,5292620,Cuchara Porcionadora Tazon Ovalado Solido,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,5292720,Cuchara Porcionadora Tazon Ovalado Perdorado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,4808921,Espatula Perforada para Voltear,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,bandeja,5315,Bandeja de Aluminio,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,utensilio,533-06,Tazon Salsera Plastico Negro,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,sarten,58910,Sarten de Acero al Carbono,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,62175,Cuchara Porcionador Tazon Redondo Perforado,,,,n/a,IMPORTADO,importado-resell,,sheet2
Vollrath,cucharas,62177,Cuchara Porcionadora Tazon Redondo Solido,,,,n/a,IMPORTADO,importado-resell,,sheet2
